hotel_name,hotel_url,group_label,group_type,lat,lon,formatted_address,provider,confidence,place_id,types,partial_match,status
Hilton Vacation Club Cabo Azul Los Cabos,https://www.hilton.com/en/hotels/sjdcagv-hilton-vacation-club-cabo-azul-los-cabos,Hilton Grand Vacation Club,Brand,23.0462564,-109.6943177,"P.º Malecon San Jose Sn, Zona Hotelera, 23400 San José del Cabo, B.C.S., Mexico",google_places,PLACE_DETAILS,ChIJffgLKM_70YURHGF9tIp-HmY,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Cancun Resort Las Vegas,https://www.hilton.com/en/hotels/lascngv-hilton-vacation-club-cancun-resort-las-vegas,Hilton Grand Vacation Club,Brand,36.0379668,-115.1734755,"8335 Las Vegas Blvd S, Las Vegas, NV 89123, USA",google_places,PLACE_DETAILS,ChIJj0A7FTnPyIARA1Ds9bQ5l8w,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Cypress Pointe Orlando,https://www.hilton.com/en/hotels/mcotrgv-hilton-vacation-club-cypress-pointe-orlando,Hilton Grand Vacation Club,Brand,28.3905859,-81.5030666,"8651 Treasure Cay Ln, Orlando, FL 32836, USA",google_places,PLACE_DETAILS,ChIJperh1xCA3YgRPQx7obPOrXM,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Daytona Beach Regency,https://www.hilton.com/en/hotels/dabdbgv-hilton-vacation-club-daytona-beach-regency,Hilton Grand Vacation Club,Brand,29.2330713,-81.01087849999999,"400 N Atlantic Ave, Daytona Beach, FL 32118, USA",google_places,PLACE_DETAILS,ChIJVZZ7REDa5ogRhtmT8h1NvoA,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Flamingo Beach St. Maarten,https://www.hilton.com/en/hotels/sxmflgv-hilton-vacation-club-flamingo-beach-st-maarten,Hilton Grand Vacation Club,Brand,18.029088,-63.095538,"Pelican Key, Simpson Bay, 6 Billy Folly Road, Philipsburg, Sint Maarten",google_places,PLACE_DETAILS,ChIJle9J2qVuDowRKNaBhxo4KrY,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Grand Beach Orlando,https://www.hilton.com/en/hotels/mcobegv-hilton-vacation-club-grand-beach-orlando,Hilton Grand Vacation Club,Brand,28.3624869,-81.49642270000001,"8317 Lake Bryan Beach Blvd, Orlando, FL 32821, USA",google_places,PLACE_DETAILS,ChIJWR2FxRaA3YgR8ukSpm-Fk3g,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Greensprings Williamsburg,https://www.hilton.com/en/hotels/phflugv-hilton-vacation-club-greensprings-williamsburg,Hilton Grand Vacation Club,Brand,37.2655374,-76.7965286,"3500 Ludwell Pkwy, Williamsburg, VA 23188, USA",google_places,PLACE_DETAILS,ChIJQQGIXeWKsIkRENVbyLcZxlU,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Ka'anapali Beach Maui,https://www.hilton.com/en/hotels/jhmkagv-hilton-vacation-club-kaanapali-beach-maui,Hilton Grand Vacation Club,Brand,20.9486315,-156.6907433,"104 Ka'Anapali Shores Place, Kaanapali, HI 96761, USA",google_places,PLACE_DETAILS,ChIJm30YyrfUqn4RAgBRBc8BTEg,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Lake Tahoe Resort South,https://www.hilton.com/en/hotels/tvlvagv-hilton-vacation-club-lake-tahoe-resort,Hilton Grand Vacation Club,Brand,38.9498331,-119.9571228,"901 Ski Run Blvd, South Lake Tahoe, CA 96150, USA",google_places,PLACE_DETAILS,ChIJE2gxqQ6QmYARxFKJeIshwfA,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Los Abrigados Resort & Spa Sedona,https://www.hilton.com/en/hotels/sdxplgv-hilton-vacation-club-los-abrigados-sedona,Hilton Grand Vacation Club,Brand,34.8614226,-111.7643672,"160 Portal Ln, Sedona, AZ 86336, USA",google_places,PLACE_DETAILS,ChIJv8o2HRuhLYcRdo0ExKkk2bM,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Mystic Dunes Orlando,https://www.hilton.com/en/hotels/ismmygv-hilton-vacation-club-mystic-dunes-orlando,Hilton Grand Vacation Club,Brand,28.3173704,-81.6013263,"7600 Mystic Dunes Ln, Celebration, FL 34747, USA",google_places,PLACE_DETAILS,ChIJh_UnP1B53YgRfFE7KeQVOjs,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Ocean Beach Club Virginia Beach,https://www.hilton.com/en/hotels/orfavgv-hilton-vacation-ocean-beach-club,Hilton Grand Vacation Club,Brand,36.862537,-75.97871540000001,"3401 Atlantic Ave, Virginia Beach, VA 23451, USA",google_places,PLACE_DETAILS,ChIJvcHD0GjpuokRquCyDJqFr-g,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Oceanaire Virginia Beach,https://www.hilton.com/en/hotels/orfaigv-hilton-vacation-club-oceanaire-virginia-beach,Hilton Grand Vacation Club,Brand,36.8630538,-75.9787935,"3421 Atlantic Ave, Virginia Beach, VA 23451, USA",google_places,PLACE_DETAILS,ChIJ-63JLW_puokRe8gE-u-kUlI,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Palm Canyon Palm Springs,https://www.hilton.com/en/hotels/pspspgv-hilton-vacation-club-palm-canyon-palm-springs,Hilton Grand Vacation Club,Brand,33.781411,-116.544135,"2800 S Palm Canyon Dr, Palm Springs, CA 92264, USA",google_places,PLACE_DETAILS,ChIJp-jXOzEb24ARXGUTnpsBGs8,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Polynesian Isles Kissimmee,https://www.hilton.com/en/hotels/mcopygv-hilton-vacation-club-polynesian-isles-kissimmee,Hilton Grand Vacation Club,Brand,28.3384066,-81.4953693,"3045 Polynesian Isle Blvd, Kissimmee, FL 34746, USA",google_places,PLACE_DETAILS,ChIJySaJGMCB3YgRMXVKDtGB5BU,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Rancho Manana Phoenix/Cave Creek,https://www.hilton.com/en/hotels/phxragv-hilton-vacation-club-rancho-manana,Hilton Grand Vacation Club,Brand,33.8327084,-111.9564184,"5720 E Rancho Manana Blvd, Cave Creek, AZ 85331, USA",google_places,PLACE_DETAILS,ChIJfyiMNCF8K4cRFFU1krSqKfc,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Ridge on Sedona,https://www.hilton.com/en/hotels/flgrigv-hilton-vacation-club-ridge-on-sedona,Hilton Grand Vacation Club,Brand,34.771925,-111.767059,"55 Sunridge Cir, Sedona, AZ 86351, USA",google_places,PLACE_DETAILS,ChIJEeHuGqqoLYcRdj2DG3BYW9E,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Riviera Beach & Shores,https://www.hilton.com/en/hotels/snarbgv-hilton-vacation-club-riviera-beach-and-shores,Hilton Grand Vacation Club,Brand,33.4599321,-117.6743294,"34630 CA-1, Capistrano Beach, CA 92624, USA",google_places,PLACE_DETAILS,ChIJixAjlQ7x3IARIQ9YjzJ2cbI,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Royal Palm St. Maarten,https://www.hilton.com/en/hotels/sxmrogv-hilton-vacation-club-royal-palm-st-maarten,Hilton Grand Vacation Club,Brand,18.03547,-63.09430199999999,"115 Welfare Rd, Philipsburg, Sint Maarten",google_places,PLACE_DETAILS,ChIJI2yf2LpuDowRN6pp9VexYsk,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Scottsdale Links Resort,https://www.hilton.com/en/hotels/phxregv-hilton-vacation-club-scottsdale-links-resort,Hilton Grand Vacation Club,Brand,33.6409372,-111.896816,"16858 N Perimeter Dr, Scottsdale, AZ 85255, USA",google_places,PLACE_DETAILS,ChIJTyjqbdF1K4cRKFT90tbgyrw,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Scottsdale Villa Mirage,https://www.hilton.com/en/hotels/phxmrgv-hilton-vacation-club-scottsdale-villa-mirage,Hilton Grand Vacation Club,Brand,33.647456,-111.9117074,"7887 E Princess Blvd, Scottsdale, AZ 85255, USA",google_places,PLACE_DETAILS,ChIJ9SzgyIN2K4cRTQ1AaTT-a3k,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club Sedona Summit,https://www.hilton.com/en/hotels/flgsegv-hilton-vacation-club-sedona-summit,Hilton Grand Vacation Club,Brand,34.8522845,-111.8276785,"4055 Navoti Dr, Sedona, AZ 86336, USA",google_places,PLACE_DETAILS,ChIJlcuUMcmgLYcRiNZtnx9_WFk,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club The Cove on Ormond Beach,https://www.hilton.com/en/hotels/dabcogv-hilton-vacation-club-the-cove-on-ormond-beach,Hilton Grand Vacation Club,Brand,29.2885106,-81.03772939999999,"145 S Atlantic Ave, Ormond Beach, FL 32176, USA",google_places,PLACE_DETAILS,ChIJuRRozyXb5ogR1yR_eFPUskw,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club The Historic Powhatan Williamsburg,https://www.hilton.com/en/hotels/phfpogv-hilton-vacation-club-the-historic-powhatan-williamsburg,Hilton Grand Vacation Club,Brand,37.2630212,-76.7691838,"3601 Ironbound Rd, Williamsburg, VA 23188, USA",google_places,PLACE_DETAILS,ChIJdzx9xVqKsIkRWGMYh90gjB8,establishment;lodging;point_of_interest,False,CACHED
Hilton Vacation Club The Modern Honolulu,https://www.hilton.com/en/hotels/hnlmogv-hilton-vacation-club-the-modern-honolulu,Hilton Grand Vacation Club,Brand,21.2849832,-157.8390632,"1775 Ala Moana Blvd, Honolulu, HI 96815, USA",google_places,PLACE_DETAILS,ChIJY4vEJvRtAHwRrQ0ZoXvnpK4,establishment;lodging;point_of_interest,False,CACHED
"Beach House Fort Lauderdale, a Hilton Resort",https://www.hilton.com/en/hotels/fllfshh-beach-house-fort-lauderdale/,Hilton Hotels & Resorts,Brand,26.1293889,-80.1040864,"505 N Fort Lauderdale Beach Blvd, Fort Lauderdale, FL 33304, USA",google_places,PLACE_DETAILS,ChIJEXpbd9QB2YgRwGa8OYqSaTE,establishment;lodging;point_of_interest,False,CACHED
"Cape Rey Carlsbad Beach, a Hilton Resort and Spa",https://www.hilton.com/en/hotels/sanrshf-cape-rey-carlsbad-beach/,Hilton Hotels & Resorts,Brand,33.097794,-117.315939,"1 Ponto Rd, Carlsbad, CA 92011, USA",google_places,PLACE_DETAILS,ChIJ9UqJRdVy3IARauvCTzRsNRI,establishment;lodging;point_of_interest,False,CACHED
Caribe Hilton,https://www.hilton.com/en/hotels/sjnhihh-caribe-hilton/,Hilton Hotels & Resorts,Brand,18.4633907,-66.0859495,"1 C. San Gerónimo, San Juan, 00901, Puerto Rico",google_places,PLACE_DETAILS,ChIJNWroByNvA4wRUBsD3LD2-ro,establishment;lodging;point_of_interest,False,CACHED
"El Conquistador Tucson, A Hilton Resort",https://www.hilton.com/en/hotels/tushthh-el-conquistador-tucson/,Hilton Hotels & Resorts,Brand,32.3861132,-110.956662,"10000 N Oracle Rd, Tucson, AZ 85704, USA",google_places,PLACE_DETAILS,ChIJC09lJPsM1oYR3UwQ89hPoDk,establishment;lodging;point_of_interest,False,CACHED
Hilton Abu Dhabi Yas Island,https://www.hilton.com/en/hotels/auhyihi-hilton-abu-dhabi-yas-island/,Hilton Hotels & Resorts,Brand,24.459636,54.6011471,Yas Bay - Yas Island - YS2 - Abu Dhabi - United Arab Emirates,google_places,PLACE_DETAILS,ChIJ7za_SY1FXj4R1gEhQkwqFQU,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Alexandria Corniche,https://www.hilton.com/en/hotels/alyachi-hilton-alexandria-corniche/,Hilton Hotels & Resorts,Brand,31.2616309,29.9837591,"544 El-Gaish Rd, Sidi Beshr Bahri, Montaza 1, Alexandria Governorate 21611, Egypt",google_places,PLACE_DETAILS,ChIJBfyCPbDa9RQRUX-TBYjWfjk,establishment;lodging;point_of_interest,False,CACHED
Hilton Alexandria King's Ranch,https://www.hilton.com/en/hotels/alykrhi-hilton-alexandria-kings-ranch/,Hilton Hotels & Resorts,Brand,30.9821346,29.6927536,"10.5 km, طريق القاهرة - برج العرب الصحراوى، إيكنجي مريوط (شرق وغرب)، ثان العامرية، محافظة الإسكندرية 5244626, Egypt",google_places,PLACE_DETAILS,ChIJqek71nmO9RQRDoJeTljm544,establishment;lodging;point_of_interest,False,CACHED
Hilton Anatole,https://www.hilton.com/en/hotels/dfwanhh-hilton-anatole/,Hilton Hotels & Resorts,Brand,32.7998411,-96.82914840000001,"2201 N Stemmons Fwy, Dallas, TX 75207, USA",google_places,PLACE_DETAILS,ChIJWwFFk1KZToYR4vcCc_ObGoQ,establishment;lodging;point_of_interest,False,CACHED
Hilton Aruba Caribbean Resort & Casino,https://www.hilton.com/en/hotels/auahhhh-hilton-aruba-caribbean-resort-and-casino/,Hilton Hotels & Resorts,Brand,12.5683896,-70.0461052,"J.E. Irausquin Blvd 81, Noord, Aruba",google_places,PLACE_DETAILS,ChIJ4QplCQY4hY4RUGR4EZmeGfo,establishment;lodging;point_of_interest,False,CACHED
Hilton Bali Resort,https://www.hilton.com/en/hotels/dpsbahi-hilton-bali-resort/,Hilton Hotels & Resorts,Brand,-8.8256848,115.2186745,"Jl. Raya Nusa Dua Selatan, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",google_places,PLACE_DETAILS,ChIJASohYcZc0i0RdnXPUHNg12M,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Barbados Resort,https://www.hilton.com/en/hotels/bgihihh-hilton-barbados-resort/,Hilton Hotels & Resorts,Brand,13.0789938,-59.6116983,"Needham's Point, Bridgetown, Saint Michael BB11000Barbados",google_places,PLACE_DETAILS,ChIJGXzshKz3Q4wRoLrhJHDZMPg,establishment;lodging;point_of_interest,False,CACHED
Hilton Beachfront Resort and Spa Hilton Head Island,https://www.hilton.com/en/hotels/hhhrshh-hilton-beachfront-resort-and-spa-hilton-head-island/,Hilton Hotels & Resorts,Brand,32.1667164,-80.71666479999999,"One Hotel Circle, Hilton Head Island, SC 29928, USA",google_places,PLACE_DETAILS,ChIJ9yUZ3L95_IgRlMjs0UuyZMg,establishment;lodging;point_of_interest,False,CACHED
Hilton Bentley Miami/South Beach,https://www.hilton.com/en/hotels/miabmhf-hilton-bentley-miami-south-beach/,Hilton Hotels & Resorts,Brand,25.7697042,-80.13243729999999,"101 Ocean Dr, Miami Beach, FL 33139, USA",google_places,PLACE_DETAILS,ChIJl2DXTBK12YgR35O8ITUAwWA,establishment;lodging;point_of_interest,False,CACHED
Hilton Cabana Miami Beach Resort,https://www.hilton.com/en/hotels/miambhf-hilton-cabana-miami-beach-resort/,Hilton Hotels & Resorts,Brand,25.8441522,-80.1205992,"6261 Collins Ave, Miami Beach, FL 33140, USA",google_places,PLACE_DETAILS,ChIJGcJmIiCz2YgR57gCmOLUE2M,establishment;lodging;point_of_interest,False,CACHED
Hilton Cabo Verde Sal Resort,https://www.hilton.com/en/hotels/sidcvhi-hilton-cabo-verde-sal-resort/,Hilton Hotels & Resorts,Brand,16.5949955,-22.9170143,"Avenida dos Hoteis, Santa Maria 4111, Cabo Verde",google_places,PLACE_DETAILS,ChIJ0SdtyHJcSwkRHKufYAwzWA8,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Cancun Mar Caribe All-Inclusive Resort,https://www.hilton.com/en/hotels/cunmchh-hilton-cancun-mar-caribe-all-inclusive-resort/,Hilton Hotels & Resorts,Brand,21.071961,-86.77672129999999,"Blvd. Kukulcan Km 17, Zona Hotelera, 77500 Cancún, Q.R., Mexico",google_places,PLACE_DETAILS,ChIJA6fegS4oTI8R1a-DAf0LJmA,establishment;lodging;point_of_interest,False,CACHED
"Hilton Cancun, an All-Inclusive Resort",https://www.hilton.com/en/hotels/cunqrhh-hilton-cancun/,Hilton Hotels & Resorts,Brand,20.9538196,-86.83611169999999,"Carr Federal Libre 307 Cancun-Tulum Km 248-868, SM-36, LT-1-01 UPE-1E, 77580 Cancun, Q.R., Mexico",google_places,PLACE_DETAILS,ChIJFzwYx7uGTo8R7Zvxt7RS1Ac,establishment;lodging;point_of_interest,False,CACHED
Hilton Cartagena Hotel,https://www.hilton.com/en/hotels/ctghihh-hilton-cartagena-hotel/,Hilton Hotels & Resorts,Brand,10.3938158,-75.5597854,"Avenida Almirante Brion, El Laguito, Cartagena de Indias, Provincia de Cartagena, Bolívar, Colombia",google_places,PLACE_DETAILS,ChIJNwAma5Ml9o4Rne2vb9mxcQk,establishment;lodging;point_of_interest,False,CACHED
Hilton Chicago/Oak Brook Hills Resort & Conference Center,https://www.hilton.com/en/hotels/chibhhh-hilton-chicago-oak-brook-hills-resort-and-conference-center/,Hilton Hotels & Resorts,Brand,41.821245,-87.972168,"3500 Midwest Rd, Oak Brook, IL 60523, USA",google_places,PLACE_DETAILS,ChIJ55eOEoBODogR_X_Qb24gB3k,establishment;lodging;point_of_interest,False,CACHED
Hilton Clark Sun Valley Resort,https://www.hilton.com/en/hotels/crkpphi-hilton-clark-sun-valley-resort/,Hilton Hotels & Resorts,Brand,15.1785043,120.50842,"Jose Abad Santos Ave, Clark Freeport, Angeles, 2023 Pampanga, Philippines",google_places,PLACE_DETAILS,ChIJ-XPZ86uSljMRMvq-r4sI0yE,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Clearwater Beach Resort & Spa,https://www.hilton.com/en/hotels/piecbhf-hilton-clearwater-beach-resort-and-spa/,Hilton Hotels & Resorts,Brand,27.9786867,-82.8278091,"400 Mandalay Ave, Clearwater, FL 33767, USA",google_places,PLACE_DETAILS,ChIJu-GpStH2wogRqXB7I7FzOjg,establishment;lodging;point_of_interest,False,CACHED
Hilton Dalaman Sarigerme Resort & Spa,https://www.hilton.com/en/hotels/dlmhrhi-hilton-dalaman-sarigerme-resort-and-spa/,Hilton Hotels & Resorts,Brand,36.710086,28.7234875,"Sarigerme Tourism Center, Sarıgerme, 48610 Ortaca/Muğla, Türkiye",google_places,PLACE_DETAILS,ChIJ3f2wHn55wBQRiLloMB7dpzg,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Dali Resort & Spa,https://www.hilton.com/en/hotels/dlugthi-hilton-dali-resort-and-spa/,Hilton Hotels & Resorts,Brand,25.6446896,100.1820982,"J5VJ+VRH 感通路, 以南, Da Li Shi, Da Li Bai Zu Zi Zhi Zhou, Yun Nan Sheng, China, 671000",google_places,PLACE_DETAILS,ChIJW9sHDdrAJzcRF1ddH-wXffY,establishment;lodging;point_of_interest,False,CACHED
Hilton Dalian Golden Pebble Beach Resort,https://www.hilton.com/en/hotels/dlugthi-hilton-dali-resort-and-spa/,Hilton Hotels & Resorts,Brand,25.6446896,100.1820982,"J5VJ+VRH 感通路, 以南, Da Li Shi, Da Li Bai Zu Zi Zhi Zhou, Yun Nan Sheng, China, 671000",google_places,PLACE_DETAILS,ChIJW9sHDdrAJzcRF1ddH-wXffY,establishment;lodging;point_of_interest,False,CACHED
Hilton Dallas/Rockwall Lakefront,https://www.hilton.com/en/hotels/dalrwhf-hilton-dallas-rockwall-lakefront/,Hilton Hotels & Resorts,Brand,32.8883349,-96.4809774,"2055 Summer Lee Dr, Rockwall, TX 75032, USA",google_places,PLACE_DETAILS,ChIJP6FgYD2qToYRkBKpooIGG98,establishment;lodging;point_of_interest,False,CACHED
Hilton Daytona Beach Oceanfront Resort,https://www.hilton.com/en/hotels/dabdhhf-hilton-daytona-beach-oceanfront-resort/,Hilton Hotels & Resorts,Brand,29.229231,-81.00852859999999,"100 N Atlantic Ave, Daytona Beach, FL 32118, USA",google_places,PLACE_DETAILS,ChIJYz_2uRXa5ogRi6ohGgHaaX8,establishment;lodging;point_of_interest,False,CACHED
Hilton Dead Sea Resort & Spa,https://www.hilton.com/en/hotels/ammdshi-hilton-dead-sea-resort-and-spa/,Hilton Hotels & Resorts,Brand,31.7218826,35.5885786,"Dead Sea Rd., Sweimeh 11953, Jordan",google_places,PLACE_DETAILS,ChIJLwTXMuZJAxURQ0xWMYaROHk,establishment;lodging;point_of_interest,False,CACHED
Hilton Doha,https://www.hilton.com/en/hotels/dohhdhi-hilton-doha/,Hilton Hotels & Resorts,Brand,25.3260837,51.5400866,"Diplomatic St, Doha, Qatar",google_places,PLACE_DETAILS,ChIJiadj--rERT4RgsyswxOR6bI,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Doha The Pearl,https://www.hilton.com/en/hotels/dohprhi-hilton-doha-the-pearl/,Hilton Hotels & Resorts,Brand,25.3746786,51.5394703,"Abraj Quartier، Tower AQ-07، Pearl Blvd, Doha, Qatar",google_places,PLACE_DETAILS,ChIJJxYpHRHDRT4Rqza8V1CLvDw,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Dubai Jumeirah,https://www.hilton.com/en/hotels/dxbjbhi-hilton-dubai-jumeirah/,Hilton Hotels & Resorts,Brand,25.1057115,55.147307,Palm West Beach - Nakhlat Jumeira - Dubai - United Arab Emirates,google_places,PLACE_DETAILS,ChIJl4gaDFhrXz4RQg1McAKQOMw,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Dubai Palm Jumeirah,https://www.hilton.com/en/hotels/dxbpjhi-hilton-dubai-palm-jumeirah/,Hilton Hotels & Resorts,Brand,25.1057115,55.147307,Palm West Beach - Nakhlat Jumeira - Dubai - United Arab Emirates,google_places,PLACE_DETAILS,ChIJl4gaDFhrXz4RQg1McAKQOMw,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Dubai The Walk,https://www.hilton.com/en/hotels/dxbbrhi-hilton-dubai-the-walk/,Hilton Hotels & Resorts,Brand,25.1057115,55.147307,Palm West Beach - Nakhlat Jumeira - Dubai - United Arab Emirates,google_places,PLACE_DETAILS,ChIJl4gaDFhrXz4RQg1McAKQOMw,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Fiji Beach Resort and Spa,https://www.hilton.com/en/hotels/nanhihi-hilton-fiji-beach-resort-and-spa/,Hilton Hotels & Resorts,Brand,-17.7683515,177.37756,"Denarau Island, Fiji",google_places,PLACE_DETAILS,ChIJg2QmcrZEF24RzPmorO1Npvs,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Fort Lauderdale Marina,https://www.hilton.com/en/hotels/fllgrhh-hilton-fort-lauderdale-marina/,Hilton Hotels & Resorts,Brand,26.1014338,-80.1202295,"1881 SE 17th St, Fort Lauderdale, FL 33316, USA",google_places,PLACE_DETAILS,ChIJpwSr5moA2YgRFN8G2s9BbJ0,establishment;lodging;point_of_interest,False,CACHED
Hilton Frankfurt Gravenbruch,https://www.hilton.com/de/hotels/frahghi-hilton-frankfurt-gravenbruch/,Hilton Hotels & Resorts,Brand,50.0554873,8.7483141,"Graf-zu-Ysenburg-und-Büdingen-Platz 1, 63263 Neu-Isenburg, Germany",google_places,PLACE_DETAILS,ChIJm7fDP3kNvUcRTp65o5mEj6s,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Galveston Island Resort,https://www.hilton.com/en/hotels/glsgihf-hilton-galveston-island-resort/,Hilton Hotels & Resorts,Brand,29.2707145,-94.821378,"5400 Seawall Blvd, Galveston, TX 77551, USA",google_places,PLACE_DETAILS,ChIJ074TKjucP4YRRetI2oO6DCo,establishment;lodging;point_of_interest,False,CACHED
Hilton Goa Resort,https://www.hilton.com/en/hotels/goishhi-hilton-goa-resort/,Hilton Hotels & Resorts,Brand,15.5199008,73.7938431,"Pilerne - Candolim Rd, Saipem, Candolim, Marra, Goa 403511, India",google_places,PLACE_DETAILS,ChIJQ6HIW7PBvzsRQqetb_ZD4Qs,establishment;lodging;point_of_interest,False,CACHED
Hilton Guam Resort & Spa,https://www.hilton.com/en/hotels/gumhitw-hilton-guam-resort-and-spa/,Hilton Hotels & Resorts,Brand,13.5053049,144.7860059,"Tumon Bay, 202 Hilton Road, Tumon, 96913, Guam",google_places,PLACE_DETAILS,ChIJF-EmTZ2CH2cRttpIkjLZXB0,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Gyeongju,https://www.hilton.com/en/hotels/kyohitw-hilton-gyeongju/,Hilton Hotels & Resorts,Brand,35.839999,129.2859734,"484-7 Bomun-ro, 보덕동 Gyeongju, Gyeongsangbuk-do, South Korea",google_places,PLACE_DETAILS,ChIJ97c8JBFOZjURbO2bxUDBiMk,establishment;lodging;point_of_interest,False,CACHED
Hilton Hangzhou Qiandao Lake Resort,https://www.hilton.com/en/hotels/hghlrhi-hilton-hangzhou-qiandao-lake-resort/,Hilton Hotels & Resorts,Brand,29.6098885,119.0841815,"China, Hang Zhou Shi, Chun An Xian, Qian Dao Hu Zhen, 环湖北路600号 邮政编码: 311700",google_places,PLACE_DETAILS,ChIJDZWWXAOLSTQR4JoKtpTbZEE,establishment;lodging;point_of_interest,False,CACHED
Hilton Hawaiian Village Waikiki Beach Resort,https://www.hilton.com/en/hotels/hnlhvhh-hilton-hawaiian-village-waikiki-beach-resort/,Hilton Hotels & Resorts,Brand,21.282395,-157.837535,"2005 Kālia Rd, Honolulu, HI 96815, USA",google_places,PLACE_DETAILS,ChIJNyh1DvVtAHwRMEI89WJMUrE,establishment;lodging;point_of_interest,False,CACHED
Hilton Hotel Tahiti,https://www.hilton.com/en/hotels/ppthihh-hilton-hotel-tahiti/,Hilton Hotels & Resorts,Brand,-17.5456223,-149.5862572,"Auae Faaa, Papeete 98713, French Polynesia",google_places,PLACE_DETAILS,ChIJNW4hpww6mnYRQEzZ3-TecGA,establishment;lodging;point_of_interest,False,CACHED
Hilton Hua Hin Resort & Spa,https://www.hilton.com/en/hotels/hhqhihi-hilton-hua-hin-resort-and-spa/,Hilton Hotels & Resorts,Brand,12.5706466,99.9604323,"33 Soi Naresdamri, Tambon Hua Hin, Amphoe Hua Hin, Chang Wat Prachuap Khiri Khan 77110, Thailand",google_places,PLACE_DETAILS,ChIJCQq0B7Or_TAR3A7VZkkZcBg,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton Huizhou Longmen Resort,https://www.hilton.com/en/hotels/huzlhhi-hilton-huizhou-longmen-resort/,Hilton Hotels & Resorts,Brand,23.5832572,114.0014213,"China, Guang Dong Sheng, Hui Zhou Shi, Long Men Xian, 永汉镇富力南昆山温泉养生谷 邮政编码: 516870",google_places,PLACE_DETAILS,ChIJrSOAcApRAzQRxJlol3-Pwsk,establishment;lodging;point_of_interest,False,CACHED
Hilton Hurghada Plaza,https://www.hilton.com/en/hotels/hrghitw-hilton-hurghada-plaza/,Hilton Hotels & Resorts,Brand,27.256716,33.8305494,"Gabal El Hareem Street, Hurghada 2, Red Sea Governorate 84511, Egypt",google_places,PLACE_DETAILS,ChIJNSpKp5OBUhQRKH4hZf3DCgE,establishment;lodging;point_of_interest;spa,False,CACHED
Hilton La Jolla Torrey Pines,https://www.hilton.com/en/hotels/santphh-hilton-la-jolla-torrey-pines/,Hilton Hotels & Resorts,Brand,32.9017901,-117.2438005,"10950 N Torrey Pines Rd, La Jolla, CA 92037, USA",google_places,PLACE_DETAILS,ChIJcZr61fQG3IARt5V8qRSvuGg,establishment;lodging;point_of_interest,False,CACHED
Hilton Lake Las Vegas Resort & Spa,https://www.hilton.com/en/hotels/laslkhf-hilton-lake-las-vegas-resort-and-spa/,Hilton Hotels & Resorts,Brand,36.1022638,-114.9317577,"1610 Lake Las Vegas Pkwy, Henderson, NV 89011, USA",google_places,PLACE_DETAILS,ChIJdwf4uZPXyIARKQj9Nhhmh1E,establishment;lodging;point_of_interest,False,CACHED
